Rank,StartTime,Flgs,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,LastTime,Seq,Dur,Mean,StdDev,Sum,Min,Max,SrcPkts,DstPkts,SrcBytes,DstBytes,Rate,SrcRate,DstRate,Label,Tactic,Technique,SubTechnique
10937,1646801326.867057, e        ,udp,192.168.1.111,53095,192.168.1.11,53,2,144,CON,1646801326.867269,9650,0.000212,0.000212,0.0,0.000212,0.000212,0.000212,1,1,72,72,4716.980957,0.0,0.0,0,Normal,Normal,Normal
10938,1646801326.8674278, e        ,tcp,192.168.1.111,56588,192.168.1.11,80,10,1334,sSEfF,1646801326.868664,9651,0.001236,0.001236,0.0,0.001236,0.001236,0.001236,6,4,559,775,7281.553711,4045.307617,2427.18457,0,Normal,Normal,Normal
10939,1646801326.869483, e        ,udp,192.168.1.111,46102,192.168.1.11,53,2,160,CON,1646801326.869587,9652,0.000104,0.000104,0.0,0.000104,0.000104,0.000104,1,1,72,88,9615.384766,0.0,0.0,0,Normal,Normal,Normal
10940,1646801326.8694859, e        ,udp,192.168.1.111,46102,192.168.1.11,53,2,144,CON,1646801326.869653,9653,0.000167,0.000167,0.0,0.000167,0.000167,0.000167,1,1,72,72,5988.023926,0.0,0.0,0,Normal,Normal,Normal
10941,1646801326.869793, e        ,tcp,192.168.1.111,56590,192.168.1.11,80,10,1328,sSEfF,1646801326.870948,9654,0.001155,0.001155,0.0,0.001155,0.001155,0.001155,6,4,556,772,7792.208008,4329.004395,2597.402832,0,Normal,Normal,Normal
10942,1646801326.871747, e        ,udp,192.168.1.111,48383,192.168.1.11,53,2,160,CON,1646801326.871898,9655,0.000151,0.000151,0.0,0.000151,0.000151,0.000151,1,1,72,88,6622.5166020000015,0.0,0.0,0,Normal,Normal,Normal
10943,1646801326.87175, e        ,udp,192.168.1.111,48383,192.168.1.11,53,2,144,CON,1646801326.871988,9656,0.000238,0.000238,0.0,0.000238,0.000238,0.000238,1,1,72,72,4201.680664,0.0,0.0,0,Normal,Normal,Normal
10944,1646801326.8721302, e        ,tcp,192.168.1.111,56592,192.168.1.11,80,10,1344,sSEfF,1646801326.87335,9657,0.00122,0.00122,0.0,0.00122,0.00122,0.00122,6,4,564,780,7377.049316,4098.36084,2459.016357,0,Normal,Normal,Normal
10945,1646801326.874092, e        ,udp,192.168.1.111,60054,192.168.1.11,53,2,160,CON,1646801326.87425,9658,0.00015800000000000002,0.00015800000000000002,0.0,0.00015800000000000002,0.00015800000000000002,0.00015800000000000002,1,1,72,88,6329.114258,0.0,0.0,0,Normal,Normal,Normal
10946,1646801326.874095, e        ,udp,192.168.1.111,60054,192.168.1.11,53,2,144,CON,1646801326.874301,9659,0.000206,0.000206,0.0,0.000206,0.000206,0.000206,1,1,72,72,4854.369140999999,0.0,0.0,0,Normal,Normal,Normal
10947,1646801326.874444, e        ,tcp,192.168.1.111,56594,192.168.1.11,80,10,1336,sSEfF,1646801326.87558,9660,0.001136,0.001136,0.0,0.001136,0.001136,0.001136,6,4,560,776,7922.535156,4401.408203,2640.844971,0,Normal,Normal,Normal
10948,1646801326.87646, e        ,udp,192.168.1.111,59494,192.168.1.11,53,2,160,CON,1646801326.876611,9661,0.000151,0.000151,0.0,0.000151,0.000151,0.000151,1,1,72,88,6622.5166020000015,0.0,0.0,0,Normal,Normal,Normal
10949,1646801326.8764632, e        ,udp,192.168.1.111,59494,192.168.1.11,53,2,144,CON,1646801326.876689,9662,0.000226,0.000226,0.0,0.000226,0.000226,0.000226,1,1,72,72,4424.778809,0.0,0.0,0,Normal,Normal,Normal
10950,1646801326.876791, e        ,tcp,192.168.1.111,56596,192.168.1.11,80,10,1334,sSEfF,1646801326.87783,9663,0.001039,0.001039,0.0,0.001039,0.001039,0.001039,6,4,559,775,8662.174805,4812.319336,2887.391846,0,Normal,Normal,Normal
10952,1646801327.231526, e s      ,tcp,192.168.1.21,43393,192.168.1.164,514,52,7706,E,1646801328.192799,15,0.961273,0.961273,0.0,0.961273,0.961273,0.961273,26,26,5834,1872,53.054646,26.007179,26.007179,0,Normal,Normal,Normal
10953,1646801327.462458, e        ,udp,192.168.1.200,35007,192.168.1.21,53,2,168,CON,1646801327.46291,9664,0.000452,0.000452,0.0,0.000452,0.000452,0.000452,1,1,76,92,2212.389404,0.0,0.0,0,Normal,Normal,Normal
10954,1646801327.462475, e        ,udp,192.168.1.200,35007,192.168.1.21,53,2,152,CON,1646801327.462915,9665,0.00044,0.00044,0.0,0.00044,0.00044,0.00044,1,1,76,76,2272.727295,0.0,0.0,0,Normal,Normal,Normal
10962,1646801328.099779, e        ,udp,192.168.1.211,49502,192.168.1.21,53,2,160,CON,1646801328.100077,9666,0.000298,0.000298,0.0,0.000298,0.000298,0.000298,1,1,72,88,3355.70459,0.0,0.0,0,Normal,Normal,Normal
10963,1646801328.099801, e        ,udp,192.168.1.211,49502,192.168.1.21,53,2,144,CON,1646801328.100083,9667,0.000282,0.000282,0.0,0.000282,0.000282,0.000282,1,1,72,72,3546.099365,0.0,0.0,0,Normal,Normal,Normal
10964,1646801328.100677, e        ,tcp,192.168.1.211,36316,192.168.1.21,80,10,1330,sSEfF,1646801328.1029642,9668,0.002287,0.002287,0.0,0.002287,0.002287,0.002287,6,4,557,773,3935.286377,2186.270264,1311.762207,0,Normal,Normal,Normal
10965,1646801328.10378, e        ,udp,192.168.1.211,34634,192.168.1.21,53,2,160,CON,1646801328.104213,9669,0.000433,0.000433,0.0,0.000433,0.000433,0.000433,1,1,72,88,2309.46875,0.0,0.0,0,Normal,Normal,Normal
10966,1646801328.103786, e        ,udp,192.168.1.211,34634,192.168.1.21,53,2,144,CON,1646801328.104218,9670,0.000432,0.000432,0.0,0.000432,0.000432,0.000432,1,1,72,72,2314.814697,0.0,0.0,0,Normal,Normal,Normal
10967,1646801328.104619, e        ,tcp,192.168.1.211,36318,192.168.1.21,80,10,1330,sSEfF,1646801328.106497,9671,0.001878,0.001878,0.0,0.001878,0.001878,0.001878,6,4,557,773,4792.33252,2662.406738,1597.444092,0,Normal,Normal,Normal
10968,1646801328.107243, e        ,udp,192.168.1.211,41801,192.168.1.21,53,2,160,CON,1646801328.107608,9672,0.000365,0.000365,0.0,0.000365,0.000365,0.000365,1,1,72,88,2739.72583,0.0,0.0,0,Normal,Normal,Normal
10969,1646801328.107248, e        ,udp,192.168.1.211,41801,192.168.1.21,53,2,144,CON,1646801328.107613,9673,0.000365,0.000365,0.0,0.000365,0.000365,0.000365,1,1,72,72,2739.72583,0.0,0.0,0,Normal,Normal,Normal
10970,1646801328.107861, e        ,tcp,192.168.1.211,36320,192.168.1.21,80,10,1334,sSEfF,1646801328.109437,9674,0.001576,0.001576,0.0,0.001576,0.001576,0.001576,6,4,559,775,5710.659668,3172.5888670000004,1903.553345,0,Normal,Normal,Normal
10971,1646801328.11015, e        ,udp,192.168.1.211,39317,192.168.1.21,53,2,160,CON,1646801328.110467,9675,0.000317,0.000317,0.0,0.000317,0.000317,0.000317,1,1,72,88,3154.574219,0.0,0.0,0,Normal,Normal,Normal
10972,1646801328.110155, e        ,udp,192.168.1.211,39317,192.168.1.21,53,2,144,CON,1646801328.110472,9676,0.000317,0.000317,0.0,0.000317,0.000317,0.000317,1,1,72,72,3154.574219,0.0,0.0,0,Normal,Normal,Normal
10973,1646801328.110822, e        ,tcp,192.168.1.211,36322,192.168.1.21,80,10,1334,sSEfF,1646801328.1124651,9677,0.001643,0.001643,0.0,0.001643,0.001643,0.001643,6,4,559,775,5477.78418,3043.213623,1825.928101,0,Normal,Normal,Normal
10974,1646801328.113056, e        ,udp,192.168.1.211,56123,192.168.1.21,53,2,160,CON,1646801328.113379,9678,0.000323,0.000323,0.0,0.000323,0.000323,0.000323,1,1,72,88,3095.975342,0.0,0.0,0,Normal,Normal,Normal
10975,1646801328.113061, e        ,udp,192.168.1.211,56123,192.168.1.21,53,2,144,CON,1646801328.113384,9679,0.000323,0.000323,0.0,0.000323,0.000323,0.000323,1,1,72,72,3095.975342,0.0,0.0,0,Normal,Normal,Normal
10976,1646801328.1137269, e        ,tcp,192.168.1.211,36324,192.168.1.21,80,10,1334,sSEfF,1646801328.1155381,9680,0.001811,0.001811,0.0,0.001811,0.001811,0.001811,6,4,559,775,4969.629883,2760.905518,1656.543335,0,Normal,Normal,Normal
10977,1646801328.116253, e        ,udp,192.168.1.211,34255,192.168.1.21,53,2,160,CON,1646801328.11656,9681,0.000307,0.000307,0.0,0.000307,0.000307,0.000307,1,1,72,88,3257.328857,0.0,0.0,0,Normal,Normal,Normal
10978,1646801328.116256, e        ,udp,192.168.1.211,34255,192.168.1.21,53,2,144,CON,1646801328.116609,9682,0.000353,0.000353,0.0,0.000353,0.000353,0.000353,1,1,72,72,2832.861084,0.0,0.0,0,Normal,Normal,Normal
10979,1646801328.116763, e        ,tcp,192.168.1.211,36326,192.168.1.21,80,10,1328,sSEfF,1646801328.118015,9683,0.001252,0.001252,0.0,0.001252,0.001252,0.001252,6,4,556,772,7188.498535,3993.610352,2396.16626,0,Normal,Normal,Normal
10980,1646801328.1186962, e        ,udp,192.168.1.211,35735,192.168.1.21,53,2,160,CON,1646801328.1189866,9684,0.000291,0.000291,0.0,0.000291,0.000291,0.000291,1,1,72,88,3436.426025,0.0,0.0,0,Normal,Normal,Normal
10981,1646801328.1187, e        ,udp,192.168.1.211,35735,192.168.1.21,53,2,144,CON,1646801328.119064,9685,0.000364,0.000364,0.0,0.000364,0.000364,0.000364,1,1,72,72,2747.252686,0.0,0.0,0,Normal,Normal,Normal
10982,1646801328.119194, e        ,tcp,192.168.1.211,36328,192.168.1.21,80,10,1344,sSEfF,1646801328.120824,9686,0.0016300000000000002,0.0016300000000000002,0.0,0.0016300000000000002,0.0016300000000000002,0.0016300000000000002,6,4,564,780,5521.472656,3067.484863,1840.490845,0,Normal,Normal,Normal
10983,1646801328.1215038, e        ,udp,192.168.1.211,41031,192.168.1.21,53,2,160,CON,1646801328.121752,9687,0.000248,0.000248,0.0,0.000248,0.000248,0.000248,1,1,72,88,4032.258057,0.0,0.0,0,Normal,Normal,Normal
10984,1646801328.1215081, e        ,udp,192.168.1.211,41031,192.168.1.21,53,2,144,CON,1646801328.121808,9688,0.0003,0.0003,0.0,0.0003,0.0003,0.0003,1,1,72,72,3333.333252,0.0,0.0,0,Normal,Normal,Normal
10985,1646801328.1219802, e        ,tcp,192.168.1.211,36330,192.168.1.21,80,10,1336,sSEfF,1646801328.123879,9689,0.001899,0.001899,0.0,0.001899,0.001899,0.001899,6,4,560,776,4739.336426,2632.9646,1579.778809,0,Normal,Normal,Normal
10986,1646801328.1246061, e        ,udp,192.168.1.211,46558,192.168.1.21,53,2,160,CON,1646801328.124773,9690,0.000167,0.000167,0.0,0.000167,0.000167,0.000167,1,1,72,88,5988.023926,0.0,0.0,0,Normal,Normal,Normal
10987,1646801328.124609, e        ,udp,192.168.1.211,46558,192.168.1.21,53,2,144,CON,1646801328.124825,9691,0.000216,0.000216,0.0,0.000216,0.000216,0.000216,1,1,72,72,4629.629395,0.0,0.0,0,Normal,Normal,Normal
10988,1646801328.124979, e        ,tcp,192.168.1.211,36332,192.168.1.21,80,10,1334,sSEfF,1646801328.126122,9692,0.001143,0.001143,0.0,0.001143,0.001143,0.001143,6,4,559,775,7874.016113,4374.453125,2624.671875,0,Normal,Normal,Normal
10989,1646801328.140239, e        ,udp,192.168.1.211,42189,192.168.1.21,53,2,160,CON,1646801328.140576,9693,0.000337,0.000337,0.0,0.000337,0.000337,0.000337,1,1,72,88,2967.358887000001,0.0,0.0,0,Normal,Normal,Normal
10990,1646801328.140248, e        ,udp,192.168.1.211,42189,192.168.1.21,53,2,144,CON,1646801328.1405802,9694,0.000332,0.000332,0.0,0.000332,0.000332,0.000332,1,1,72,72,3012.04834,0.0,0.0,0,Normal,Normal,Normal
10991,1646801328.140833, e        ,tcp,192.168.1.211,41258,192.168.1.21,21,37,3119,sSEfF,1646801328.1924381,9695,0.051605,0.051605,0.0,0.051605,0.051605,0.051605,18,19,1363,1756,697.606812,329.425446,348.803406,0,Normal,Normal,Normal
10993,1646801328.145096, e        ,udp,192.168.1.21,50356,8.8.8.8,53,1,86,INT,1646801328.145096,9697,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
10994,1646801328.173147, e        ,udp,192.168.1.111,47031,192.168.1.11,53,2,160,CON,1646801328.1737974,9698,0.00065,0.00065,0.0,0.00065,0.00065,0.00065,1,1,72,88,1538.461548,0.0,0.0,0,Normal,Normal,Normal
10995,1646801328.173156, e        ,udp,192.168.1.111,47031,192.168.1.11,53,2,144,CON,1646801328.173957,9699,0.000801,0.000801,0.0,0.000801,0.000801,0.000801,1,1,72,72,1248.439453,0.0,0.0,0,Normal,Normal,Normal
10996,1646801328.17448, e        ,tcp,192.168.1.111,36744,192.168.1.11,21,37,3106,sSEfF,1646801328.231081,9700,0.056601,0.056601,0.0,0.056601,0.056601,0.056601,18,19,1358,1748,636.0311889999998,300.348053,318.015594,0,Normal,Normal,Normal
10997,1646801328.178568, e        ,tcp,192.168.1.21,20,192.168.1.211,33619,6,422,sSEfF,1646801328.182539,9701,0.003971,0.003971,0.0,0.003971,0.003971,0.003971,4,2,282,140,1259.1286619999996,755.477173,251.825729,0,Normal,Normal,Normal
11000,1646801328.1873946, e        ,tcp,192.168.1.21,20,192.168.1.211,43697,8,561,sSEfF,1646801328.1901991,9704,0.002804,0.002804,0.0,0.002804,0.002804,0.002804,5,3,355,206,2496.433838,1426.533569,713.2667849999998,0,Normal,Normal,Normal
11001,1646801328.1973472, e        ,udp,192.168.1.211,45174,192.168.1.21,53,2,160,CON,1646801328.197551,9705,0.000204,0.000204,0.0,0.000204,0.000204,0.000204,1,1,72,88,4901.960938,0.0,0.0,0,Normal,Normal,Normal
11002,1646801328.19735, e        ,udp,192.168.1.211,45174,192.168.1.21,53,2,144,CON,1646801328.197555,9706,0.000205,0.000205,0.0,0.000205,0.000205,0.000205,1,1,72,72,4878.048828,0.0,0.0,0,Normal,Normal,Normal
11003,1646801328.19791, e        ,tcp,192.168.1.211,41260,192.168.1.21,21,39,3284,sSEfF,1646801328.437413,9707,0.239503,0.239503,0.0,0.239503,0.239503,0.239503,19,20,1444,1840,158.66189599999996,75.15564,79.33094799999998,0,Normal,Normal,Normal
11004,1646801328.215939, e        ,tcp,192.168.1.11,20,192.168.1.111,53811,6,422,sSEfF,1646801328.219674,9708,0.003735,0.003735,0.0,0.003735,0.003735,0.003735,4,2,282,140,1338.68811,803.2128299999998,267.73761,0,Normal,Normal,Normal
11005,1646801328.224941, e        ,tcp,192.168.1.11,20,192.168.1.111,60727,8,561,sSEfF,1646801328.228283,9709,0.0033420000000000004,0.0033420000000000004,0.0,0.0033420000000000004,0.0033420000000000004,0.0033420000000000004,5,3,355,206,2094.554199,1196.888062,598.444031,0,Normal,Normal,Normal
11007,1646801328.234523, e s      ,tcp,192.168.1.21,43393,192.168.1.164,514,76,10814,E,1646801328.950378,15,0.715855,0.715855,0.0,0.715855,0.715855,0.715855,38,38,8078,2736,104.769821,51.686443,51.686443,0,Normal,Normal,Normal
11008,1646801328.23595, e        ,udp,192.168.1.111,33718,192.168.1.11,53,2,160,CON,1646801328.236095,9710,0.000145,0.000145,0.0,0.000145,0.000145,0.000145,1,1,72,88,6896.551758,0.0,0.0,0,Normal,Normal,Normal
11009,1646801328.235964, e        ,udp,192.168.1.111,33718,192.168.1.11,53,2,144,CON,1646801328.2361019,9711,0.000138,0.000138,0.0,0.000138,0.000138,0.000138,1,1,72,72,7246.376465,0.0,0.0,0,Normal,Normal,Normal
11010,1646801328.236527, e        ,tcp,192.168.1.111,36746,192.168.1.11,21,39,3271,sSEfF,1646801328.4889581,9712,0.252431,0.252431,0.0,0.252431,0.252431,0.252431,19,20,1439,1832,150.536179,71.30660999999998,75.268089,0,Normal,Normal,Normal
11011,1646801328.371629, e        ,udp,192.168.1.212,59631,192.168.1.21,53,2,160,CON,1646801328.371947,9713,0.00031800000000000003,0.00031800000000000003,0.0,0.00031800000000000003,0.00031800000000000003,0.00031800000000000003,1,1,72,88,3144.654053,0.0,0.0,0,Normal,Normal,Normal
11012,1646801328.371651, e        ,udp,192.168.1.212,59631,192.168.1.21,53,2,144,CON,1646801328.371954,9714,0.000303,0.000303,0.0,0.000303,0.000303,0.000303,1,1,72,72,3300.329834,0.0,0.0,0,Normal,Normal,Normal
11013,1646801328.372221, e        ,tcp,192.168.1.212,46230,192.168.1.21,80,10,1330,sSEfF,1646801328.374289,9715,0.002068,0.002068,0.0,0.002068,0.002068,0.002068,6,4,557,773,4352.03125,2417.795166,1450.677002,0,Normal,Normal,Normal
11014,1646801328.37508, e        ,udp,192.168.1.212,41676,192.168.1.21,53,2,160,CON,1646801328.375384,9716,0.000304,0.000304,0.0,0.000304,0.000304,0.000304,1,1,72,88,3289.473877,0.0,0.0,0,Normal,Normal,Normal
11015,1646801328.3750858, e        ,udp,192.168.1.212,41676,192.168.1.21,53,2,144,CON,1646801328.375406,9717,0.00032,0.00032,0.0,0.00032,0.00032,0.00032,1,1,72,72,3125.0,0.0,0.0,0,Normal,Normal,Normal
11016,1646801328.3755732, e        ,tcp,192.168.1.212,46232,192.168.1.21,80,10,1330,sSEfF,1646801328.3770714,9718,0.001498,0.001498,0.0,0.001498,0.001498,0.001498,6,4,557,773,6008.010742,3337.783691,2002.670288,0,Normal,Normal,Normal
11017,1646801328.377966, e        ,udp,192.168.1.212,50120,192.168.1.21,53,2,160,CON,1646801328.378324,9719,0.00035800000000000003,0.00035800000000000003,0.0,0.00035800000000000003,0.00035800000000000003,0.00035800000000000003,1,1,72,88,2793.296143,0.0,0.0,0,Normal,Normal,Normal
11018,1646801328.377973, e        ,udp,192.168.1.212,50120,192.168.1.21,53,2,144,CON,1646801328.37833,9720,0.000357,0.000357,0.0,0.000357,0.000357,0.000357,1,1,72,72,2801.120361,0.0,0.0,0,Normal,Normal,Normal
11019,1646801328.378501, e        ,tcp,192.168.1.212,46234,192.168.1.21,80,10,1334,sSEfF,1646801328.380075,9721,0.001574,0.001574,0.0,0.001574,0.001574,0.001574,6,4,559,775,5717.916015999999,3176.6201170000004,1905.972046,0,Normal,Normal,Normal
11020,1646801328.380907, e        ,udp,192.168.1.212,49056,192.168.1.21,53,2,160,CON,1646801328.381148,9722,0.000241,0.000241,0.0,0.000241,0.000241,0.000241,1,1,72,88,4149.377441,0.0,0.0,0,Normal,Normal,Normal
11021,1646801328.380913, e        ,udp,192.168.1.212,49056,192.168.1.21,53,2,144,CON,1646801328.3812714,9723,0.00035800000000000003,0.00035800000000000003,0.0,0.00035800000000000003,0.00035800000000000003,0.00035800000000000003,1,1,72,72,2793.296143,0.0,0.0,0,Normal,Normal,Normal
11022,1646801328.381418, e        ,tcp,192.168.1.212,46236,192.168.1.21,80,10,1334,sSEfF,1646801328.3829632,9724,0.001545,0.001545,0.0,0.001545,0.001545,0.001545,6,4,559,775,5825.242676,3236.24585,1941.747559,0,Normal,Normal,Normal
11023,1646801328.383758, e        ,udp,192.168.1.212,56453,192.168.1.21,53,2,160,CON,1646801328.383991,9725,0.000233,0.000233,0.0,0.000233,0.000233,0.000233,1,1,72,88,4291.845703,0.0,0.0,0,Normal,Normal,Normal
11024,1646801328.383764, e        ,udp,192.168.1.212,56453,192.168.1.21,53,2,144,CON,1646801328.384095,9726,0.000331,0.000331,0.0,0.000331,0.000331,0.000331,1,1,72,72,3021.148193,0.0,0.0,0,Normal,Normal,Normal
11025,1646801328.384264, e        ,tcp,192.168.1.212,46238,192.168.1.21,80,10,1334,sSEfF,1646801328.385706,9727,0.001442,0.001442,0.0,0.001442,0.001442,0.001442,6,4,559,775,6241.331543,3467.40625,2080.443848,0,Normal,Normal,Normal
11026,1646801328.3865461, e        ,udp,192.168.1.212,58752,192.168.1.21,53,2,160,CON,1646801328.386693,9728,0.000147,0.000147,0.0,0.000147,0.000147,0.000147,1,1,72,88,6802.721191,0.0,0.0,0,Normal,Normal,Normal
11027,1646801328.386551, e        ,udp,192.168.1.212,58752,192.168.1.21,53,2,144,CON,1646801328.386773,9729,0.00022200000000000006,0.00022200000000000006,0.0,0.00022200000000000006,0.00022200000000000006,0.00022200000000000006,1,1,72,72,4504.504395,0.0,0.0,0,Normal,Normal,Normal
11028,1646801328.386881, e        ,tcp,192.168.1.212,46240,192.168.1.21,80,10,1328,sSEfF,1646801328.3884661,9730,0.001585,0.001585,0.0,0.001585,0.001585,0.001585,6,4,556,772,5678.2333979999985,3154.574219,1892.744507,0,Normal,Normal,Normal
11029,1646801328.3889651, e        ,udp,192.168.1.212,59371,192.168.1.21,53,2,160,CON,1646801328.389121,9731,0.000156,0.000156,0.0,0.000156,0.000156,0.000156,1,1,72,88,6410.256836,0.0,0.0,0,Normal,Normal,Normal
11030,1646801328.38897, e        ,udp,192.168.1.212,59371,192.168.1.21,53,2,144,CON,1646801328.389205,9732,0.000235,0.000235,0.0,0.000235,0.000235,0.000235,1,1,72,72,4255.319336,0.0,0.0,0,Normal,Normal,Normal
11031,1646801328.389316, e        ,tcp,192.168.1.212,46242,192.168.1.21,80,10,1344,sSEfF,1646801328.390552,9733,0.001236,0.001236,0.0,0.001236,0.001236,0.001236,6,4,564,780,7281.553711,4045.307617,2427.18457,0,Normal,Normal,Normal
11032,1646801328.391409, e        ,udp,192.168.1.212,44579,192.168.1.21,53,2,160,CON,1646801328.391537,9734,0.000128,0.000128,0.0,0.000128,0.000128,0.000128,1,1,72,88,7812.5,0.0,0.0,0,Normal,Normal,Normal
11033,1646801328.391413, e        ,udp,192.168.1.212,44579,192.168.1.21,53,2,144,CON,1646801328.391597,9735,0.000184,0.000184,0.0,0.000184,0.000184,0.000184,1,1,72,72,5434.782715,0.0,0.0,0,Normal,Normal,Normal
11034,1646801328.391727, e        ,tcp,192.168.1.212,46244,192.168.1.21,80,10,1336,sSEfF,1646801328.3929641,9736,0.0012369999999999998,0.0012369999999999998,0.0,0.0012369999999999998,0.0012369999999999998,0.0012369999999999998,6,4,560,776,7275.666992,4042.037109,2425.222412,0,Normal,Normal,Normal
11035,1646801328.393919, e        ,udp,192.168.1.212,42694,192.168.1.21,53,2,160,CON,1646801328.395194,9737,0.001275,0.001275,0.0,0.001275,0.001275,0.001275,1,1,72,88,784.313721,0.0,0.0,0,Normal,Normal,Normal
11036,1646801328.393922, e        ,udp,192.168.1.212,42694,192.168.1.21,53,2,144,CON,1646801328.395198,9738,0.001276,0.001276,0.0,0.001276,0.001276,0.001276,1,1,72,72,783.699036,0.0,0.0,0,Normal,Normal,Normal
11037,1646801328.395329, e        ,tcp,192.168.1.212,46246,192.168.1.21,80,10,1334,sSEfF,1646801328.3970141,9739,0.001685,0.001685,0.0,0.001685,0.001685,0.001685,6,4,559,775,5341.246094,2967.358887000001,1780.415405,0,Normal,Normal,Normal
11039,1646801328.396618, e        ,udp,192.168.1.21,12729,8.8.8.8,53,1,86,INT,1646801328.396618,9741,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
11040,1646801328.423783, e        ,tcp,192.168.1.21,20,192.168.1.211,60257,6,422,sSEfF,1646801328.427178,9742,0.0033950000000000004,0.0033950000000000004,0.0,0.0033950000000000004,0.0033950000000000004,0.0033950000000000004,4,2,282,140,1472.7540279999996,883.652405,294.550812,0,Normal,Normal,Normal
11041,1646801328.432847, e        ,tcp,192.168.1.21,20,192.168.1.211,54141,8,561,sSEfF,1646801328.435441,9743,0.002594,0.002594,0.0,0.002594,0.002594,0.002594,4,4,272,289,2698.535156,1156.515015,1156.515015,0,Normal,Normal,Normal
11044,1646801328.471303, e        ,tcp,192.168.1.11,20,192.168.1.111,51351,6,422,sSEfF,1646801328.475185,9746,0.003882,0.003882,0.0,0.003882,0.003882,0.003882,4,2,282,140,1287.99585,772.797546,257.599182,0,Normal,Normal,Normal
11045,1646801328.482791, e        ,tcp,192.168.1.11,20,192.168.1.111,49161,8,561,sSEfF,1646801328.486476,9747,0.003685,0.003685,0.0,0.003685,0.003685,0.003685,4,4,272,289,1899.593018,814.111267,814.111267,0,Normal,Normal,Normal
11050,1646801328.665994, e        ,udp,192.168.1.212,55442,192.168.1.21,53,2,160,CON,1646801328.666273,9748,0.000279,0.000279,0.0,0.000279,0.000279,0.000279,1,1,72,88,3584.2294920000004,0.0,0.0,0,Normal,Normal,Normal
11051,1646801328.6660118, e        ,udp,192.168.1.212,55442,192.168.1.21,53,2,144,CON,1646801328.6662786,9749,0.000267,0.000267,0.0,0.000267,0.000267,0.000267,1,1,72,72,3745.318359,0.0,0.0,0,Normal,Normal,Normal
11052,1646801328.6667151, e        ,tcp,192.168.1.212,54694,192.168.1.21,21,37,3120,sSEfF,1646801328.706711,9750,0.039996,0.039996,0.0,0.039996,0.039996,0.039996,18,19,1364,1756,900.090027,425.0425110000001,450.045013,0,Normal,Normal,Normal
11054,1646801328.671366, e        ,udp,192.168.1.21,7921,8.8.8.8,53,1,86,INT,1646801328.671366,9752,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
11055,1646801328.698648, e        ,tcp,192.168.1.21,20,192.168.1.212,56233,6,422,sSEfF,1646801328.7004778,9753,0.00183,0.00183,0.0,0.00183,0.00183,0.00183,4,2,282,140,2732.240479,1639.344238,546.44812,0,Normal,Normal,Normal
11056,1646801328.703165, e        ,tcp,192.168.1.21,20,192.168.1.212,57075,8,561,sSEfF,1646801328.705075,9754,0.00191,0.00191,0.0,0.00191,0.00191,0.00191,5,3,355,206,3664.921387,2094.240967,1047.120483,0,Normal,Normal,Normal
11057,1646801328.711147, e        ,udp,192.168.1.212,60561,192.168.1.21,53,2,160,CON,1646801328.711344,9755,0.000197,0.000197,0.0,0.000197,0.000197,0.000197,1,1,72,88,5076.14209,0.0,0.0,0,Normal,Normal,Normal
11058,1646801328.711154, e        ,udp,192.168.1.212,60561,192.168.1.21,53,2,144,CON,1646801328.711349,9756,0.000195,0.000195,0.0,0.000195,0.000195,0.000195,1,1,72,72,5128.205078,0.0,0.0,0,Normal,Normal,Normal
11059,1646801328.7116814, e        ,tcp,192.168.1.212,54696,192.168.1.21,21,39,3284,sSEfF,1646801328.950365,9757,0.238684,0.238684,0.0,0.238684,0.238684,0.238684,19,20,1444,1840,159.206314,75.413521,79.603157,0,Normal,Normal,Normal
11061,1646801328.911438, e        ,udp,192.168.1.21,10971,8.8.8.8,53,1,86,INT,1646801328.911438,9759,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
11062,1646801328.941122, e        ,tcp,192.168.1.21,20,192.168.1.212,58185,6,422,sSEfF,1646801328.943046,9760,0.001924,0.001924,0.0,0.001924,0.001924,0.001924,4,2,282,140,2598.752686,1559.251587,519.750549,0,Normal,Normal,Normal
11063,1646801328.9468179, e        ,tcp,192.168.1.21,20,192.168.1.212,47217,8,561,sSEfF,1646801328.948772,9761,0.001954,0.001954,0.0,0.001954,0.001954,0.001954,4,4,272,289,3582.3950200000004,1535.3122560000004,1535.3122560000004,0,Normal,Normal,Normal
11064,1646801329.0042849, e        ,udp,192.168.1.111,48642,192.168.1.11,53,2,160,CON,1646801329.004883,9762,0.000598,0.000598,0.0,0.000598,0.000598,0.000598,1,1,72,88,1672.240723,0.0,0.0,0,Normal,Normal,Normal
11065,1646801329.004298, e        ,udp,192.168.1.111,48642,192.168.1.11,53,2,144,CON,1646801329.004886,9763,0.000588,0.000588,0.0,0.000588,0.000588,0.000588,1,1,72,72,1700.680298,0.0,0.0,0,Normal,Normal,Normal
